휴게소명    ,차종,시간대,DSRC전체교통량,DSRC휴게소교통량,휴게소이용비율,링크통행량,휴게소통행량,평균체류시간
만남의광장,1,1,564,40,7,4101.51,291,473.06
만남의광장,1,2,333,30,9,2037.32,184,566.2
만남의광장,1,3,241,24,10,1265.69,126,508.64
만남의광장,1,4,186,25,13,957.82,129,365.19
만남의광장,1,5,330,28,8,1528.64,130,666.71
만남의광장,1,6,1140,70,6,4547.33,279,737.19
만남의광장,1,7,1643,114,7,7022.56,487,813.63
만남의광장,1,8,1476,123,8,7415.18,618,1277.98
만남의광장,1,9,1440,101,7,7267.85,510,1289.51
만남의광장,1,10,1443,118,8,7240.15,592,1396.21
만남의광장,1,11,1718,160,9,8245.03,768,1339.84
만남의광장,1,12,1586,163,10,7510.15,772,1594.75
만남의광장,1,13,1345,137,10,6561.02,668,1451.4
만남의광장,1,14,1172,129,11,5668.61,624,1473.86
만남의광장,1,15,1333,132,10,6552.98,649,1348.52
만남의광장,1,16,1328,133,10,6624.29,663,1105.02
만남의광장,1,17,1403,145,10,6687.42,691,1004.51
만남의광장,1,18,1352,99,7,7489.28,548,955.51
만남의광장,1,19,1065,88,8,7411.44,612,1073.48
만남의광장,1,20,1096,124,11,7174.87,812,1144.82
만남의광장,1,21,1277,98,8,6121.29,470,876.76
만남의광장,1,22,1339,98,7,6328.62,463,502.87
만남의광장,1,23,1310,90,7,6420.25,441,448.2
만남의광장,1,24,911,61,7,4663.82,312,338.86
만남의광장,2,1,34,0,0,192.03,0,0
만남의광장,2,2,9,0,0,50.38,0,0
만남의광장,2,3,14,1,7,46.22,3,296.4
만남의광장,2,4,18,2,11,66.2,7,262.6
만남의광장,2,5,23,0,0,77.6,0,0
만남의광장,2,6,43,2,5,167.25,8,492
만남의광장,2,7,147,3,2,653.93,13,1368.47
만남의광장,2,8,175,1,1,950.94,5,1280.4
만남의광장,2,9,138,4,3,1031.02,30,6915.55
만남의광장,2,10,129,2,2,951.43,15,5556
만남의광장,2,11,60,0,0,647.9,0,0
만남의광장,2,12,46,1,2,684.01,15,3172.6
만남의광장,2,13,42,2,5,640.36,30,224.9
만남의광장,2,14,48,0,0,650.93,0,0
만남의광장,2,15,58,1,2,690.27,12,216
만남의광장,2,16,73,1,1,754.25,10,1626.8
만남의광장,2,17,72,0,0,721.74,0,0
만남의광장,2,18,66,1,2,717.11,11,1238
만남의광장,2,19,47,1,2,677.02,14,10
만남의광장,2,20,41,1,2,718.65,18,8.8
만남의광장,2,21,45,2,4,734.35,33,234.4
만남의광장,2,22,27,5,19,428.61,79,23.88
만남의광장,2,23,17,0,0,341.81,0,0
만남의광장,2,24,16,0,0,219.37,0,0
만남의광장,3,1,45,1,2,251.54,6,218.6
만남의광장,3,2,42,0,0,184.28,0,0
만남의광장,3,3,43,1,2,143.88,3,3296.4
만남의광장,3,4,40,4,10,140.49,14,359.6
만남의광장,3,5,56,3,5,208.18,11,262.53
만남의광장,3,6,64,5,8,222.04,17,633.16
만남의광장,3,7,54,8,15,255.3,38,807.7
만남의광장,3,8,28,0,0,130.17,0,0
만남의광장,3,9,33,3,9,169.8,15,4282.2
만남의광장,3,10,26,1,4,136.34,5,6937.6
만남의광장,3,11,27,1,4,128.01,5,299.8
만남의광장,3,12,43,1,2,186.08,4,2235
만남의광장,3,13,41,2,5,152.31,7,1720.7
만남의광장,3,14,23,1,4,123.28,5,349.6
만남의광장,3,15,20,0,0,119.17,0,0
만남의광장,3,16,20,0,0,95.33,0,0
만남의광장,3,17,14,0,0,89.07,0,0
만남의광장,3,18,16,0,0,71.58,0,0
만남의광장,3,19,7,0,0,57.92,0,0
만남의광장,3,20,8,0,0,64.41,0,0
만남의광장,3,21,46,3,7,160.43,10,942.87
만남의광장,3,22,52,6,12,153.87,18,449.37
만남의광장,3,23,60,2,3,179.1,6,1137.8
만남의광장,3,24,35,0,0,78.32,0,0
죽전휴게소,1,1,288,28,10,1063.78,103,949.86
죽전휴게소,1,2,135,15,11,829.49,92,1426.67
죽전휴게소,1,3,117,15,13,621.63,80,504.09
죽전휴게소,1,4,96,9,9,487.12,46,917.64
죽전휴게소,1,5,123,17,14,623.16,86,440.52
죽전휴게소,1,6,424,33,8,1988.41,155,664.38
죽전휴게소,1,7,1152,104,9,4562.8,412,761.59
죽전휴게소,1,8,1956,131,7,5441.9,364,612.32
죽전휴게소,1,9,1789,154,9,5410.64,466,785.98
죽전휴게소,1,10,1439,162,11,4584.87,516,793.15
죽전휴게소,1,11,1240,146,12,3853.89,454,1214.44
죽전휴게소,1,12,1148,187,16,3693.21,602,1553.14
죽전휴게소,1,13,1293,222,17,4237.74,728,1557.75
죽전휴게소,1,14,1446,184,13,4484.88,571,1200.03
죽전휴게소,1,15,1457,193,13,4899.56,649,1140.13
죽전휴게소,1,16,1536,214,14,5504.04,767,1237.06
죽전휴게소,1,17,1655,194,12,5772.61,677,1038.16
죽전휴게소,1,18,1781,164,9,6073.06,559,821.99
죽전휴게소,1,19,1664,165,10,5370.29,533,1062.56
죽전휴게소,1,20,1407,169,12,4518.66,543,1019.11
죽전휴게소,1,21,1365,139,10,4600.31,468,1041.8
죽전휴게소,1,22,1025,109,11,5224.57,556,778.51
죽전휴게소,1,23,695,62,9,3055.67,273,539.05
죽전휴게소,1,24,428,41,10,2588.19,248,595.19
죽전휴게소,2,1,23,1,4,42.02,2,60
죽전휴게소,2,2,22,2,9,47.1,4,11369.7
죽전휴게소,2,3,24,1,4,55.49,2,1313.6
죽전휴게소,2,4,24,1,4,70,3,189.8
죽전휴게소,2,5,24,2,8,89.11,7,3655.4
죽전휴게소,2,6,42,0,0,262.67,0,0
죽전휴게소,2,7,91,8,9,448.73,39,2524.65
죽전휴게소,2,8,140,5,4,635.18,23,1735.72
죽전휴게소,2,9,112,7,6,577.76,36,3088.09
죽전휴게소,2,10,154,2,1,650.1,8,934.3
죽전휴게소,2,11,131,6,5,553.94,25,3390.97
죽전휴게소,2,12,154,6,4,542.83,21,4046
죽전휴게소,2,13,147,3,2,547.88,11,7262.53
죽전휴게소,2,14,148,29,20,546.39,107,189.42
죽전휴게소,2,15,102,9,9,483.53,43,2654.64
죽전휴게소,2,16,132,5,4,596.16,23,957.72
죽전휴게소,2,17,126,11,9,576.75,50,1496.35
죽전휴게소,2,18,157,13,8,652.98,54,188.14
죽전휴게소,2,19,177,10,6,731.35,41,191.14
죽전휴게소,2,20,190,13,7,701,48,147.78
죽전휴게소,2,21,112,4,4,542.88,19,224.9
죽전휴게소,2,22,144,3,2,463.98,10,3195.33
죽전휴게소,2,23,73,2,3,316.07,9,2016.1
죽전휴게소,2,24,36,1,3,222.65,6,41.4
죽전휴게소,3,1,69,5,7,179.29,13,2749.56
죽전휴게소,3,2,63,5,8,227.28,18,2554.84
죽전휴게소,3,3,72,5,7,276.48,19,3245.76
죽전휴게소,3,4,104,12,12,330.29,38,1587.2
죽전휴게소,3,5,139,16,12,459.33,53,1540.55
죽전휴게소,3,6,190,9,5,685.8,32,1098.13
죽전휴게소,3,7,151,10,7,639.85,42,671.94
죽전휴게소,3,8,82,7,9,368.73,31,4185.26
죽전휴게소,3,9,81,7,9,299.58,26,2701.51
죽전휴게소,3,10,68,5,7,271.65,20,822.8
죽전휴게소,3,11,106,9,8,365.48,31,3028.2
죽전휴게소,3,12,100,17,17,352.09,60,1945.54
죽전휴게소,3,13,100,11,11,356.47,39,1904.87
죽전휴게소,3,14,79,8,10,322.39,33,626.87
죽전휴게소,3,15,74,3,4,277.16,11,2204.07
죽전휴게소,3,16,56,2,4,225.35,8,952.1
죽전휴게소,3,17,45,3,7,184.66,12,5778.93
죽전휴게소,3,18,41,1,2,137.82,3,230.4
죽전휴게소,3,19,35,0,0,160.73,0,0
죽전휴게소,3,20,42,3,7,198.31,14,853.07
죽전휴게소,3,21,49,5,10,231.07,24,2088.44
죽전휴게소,3,22,60,5,8,281.37,23,3131.48
죽전휴게소,3,23,48,5,10,219.67,23,2440
죽전휴게소,3,24,48,0,0,323.89,0,0
기흥휴게소(부산),1,1,374,39,10,1217.51,127,750.35
기흥휴게소(부산),1,2,223,27,12,833.91,101,926.7
기흥휴게소(부산),1,3,158,8,5,575.52,29,634.15
기흥휴게소(부산),1,4,149,8,5,464.96,25,1474.75
기흥휴게소(부산),1,5,263,25,10,874.02,83,1069.96
기흥휴게소(부산),1,6,1091,57,5,3330.52,174,711.66
기흥휴게소(부산),1,7,1842,134,7,5709.63,415,899.47
기흥휴게소(부산),1,8,2117,161,8,6398.99,487,1040.57
기흥휴게소(부산),1,9,1679,127,8,5096.17,385,1122.49
기흥휴게소(부산),1,10,1809,162,9,5484.16,491,1191.16
기흥휴게소(부산),1,11,1727,149,9,5240.92,452,1076.93
기흥휴게소(부산),1,12,1676,179,11,5294.8,565,1349.92
기흥휴게소(부산),1,13,1548,246,16,5084.48,808,1508.72
기흥휴게소(부산),1,14,1545,173,11,4845.61,543,1450.93
기흥휴게소(부산),1,15,1511,170,11,4838.77,544,1383.73
기흥휴게소(부산),1,16,1512,159,11,4968.42,522,1317.89
기흥휴게소(부산),1,17,1596,140,9,4956.02,435,980.18
기흥휴게소(부산),1,18,1530,139,9,4712.53,428,943.09
기흥휴게소(부산),1,19,1567,127,8,4646.84,377,1190.98
기흥휴게소(부산),1,20,1326,149,11,4212.1,473,1148.95
기흥휴게소(부산),1,21,1172,116,10,3579.76,354,740.23
기흥휴게소(부산),1,22,1115,96,9,3427.43,295,573.55
기흥휴게소(부산),1,23,930,65,7,3219.61,225,688.2
기흥휴게소(부산),1,24,568,43,8,1673.85,127,528.93
기흥휴게소(부산),2,1,38,0,0,93.7,0,0
기흥휴게소(부산),2,2,32,1,3,66.42,2,1188.4
기흥휴게소(부산),2,3,29,2,7,50.46,3,1283
기흥휴게소(부산),2,4,24,0,0,55.85,0,0
기흥휴게소(부산),2,5,38,1,3,96.16,3,486.2
기흥휴게소(부산),2,6,65,2,3,186.51,6,1766.3
기흥휴게소(부산),2,7,151,6,4,437.97,17,1891.2
기흥휴게소(부산),2,8,267,5,2,848.87,16,1449.68
기흥휴게소(부산),2,9,240,7,3,664.56,19,583.43
기흥휴게소(부산),2,10,226,18,8,620.89,49,876.32
기흥휴게소(부산),2,11,180,9,5,517.4,26,457.71
기흥휴게소(부산),2,12,188,6,3,446.48,14,1393.43
기흥휴게소(부산),2,13,165,12,7,442.09,32,2624.72
기흥휴게소(부산),2,14,188,27,14,504.43,72,275.41
기흥휴게소(부산),2,15,220,10,5,509.46,23,2350.72
기흥휴게소(부산),2,16,222,21,9,580.74,55,3148.19
기흥휴게소(부산),2,17,180,17,9,496.54,47,902.47
기흥휴게소(부산),2,18,167,22,13,516.99,68,216.08
기흥휴게소(부산),2,19,168,12,7,433.35,31,1131.43
기흥휴게소(부산),2,20,182,7,4,505.29,19,1227.17
기흥휴게소(부산),2,21,175,10,6,463.66,26,1192.84
기흥휴게소(부산),2,22,111,4,4,347.46,13,2496.3
기흥휴게소(부산),2,23,79,0,0,218.92,0,0
기흥휴게소(부산),2,24,51,1,2,64.32,1,852.6
기흥휴게소(부산),3,1,95,7,7,237.66,18,600.83
기흥휴게소(부산),3,2,96,6,6,284.27,18,1429.17
기흥휴게소(부산),3,3,87,7,8,223.19,18,1864.83
기흥휴게소(부산),3,4,102,7,7,259.86,18,1833.4
기흥휴게소(부산),3,5,112,8,7,293.86,21,1662.85
기흥휴게소(부산),3,6,160,5,3,455.46,14,573.4
기흥휴게소(부산),3,7,167,8,5,498.9,24,1541.05
기흥휴게소(부산),3,8,128,12,9,423.84,40,2506.3
기흥휴게소(부산),3,9,93,12,13,271.16,35,3609.9
기흥휴게소(부산),3,10,171,7,4,512.02,21,4608.97
기흥휴게소(부산),3,11,173,8,5,483,22,3214.13
기흥휴게소(부산),3,12,168,16,10,443.54,42,2657.36
기흥휴게소(부산),3,13,145,14,10,494.79,48,2009.54
기흥휴게소(부산),3,14,117,10,9,435.11,37,3133.82
기흥휴게소(부산),3,15,133,10,8,466.78,35,1294.1
기흥휴게소(부산),3,16,120,9,8,412.5,31,1797.09
기흥휴게소(부산),3,17,101,9,9,311.2,28,1775.51
기흥휴게소(부산),3,18,98,2,2,266.32,5,559.2
기흥휴게소(부산),3,19,66,2,3,200.8,6,2287.1
기흥휴게소(부산),3,20,78,8,10,250.56,26,3640
기흥휴게소(부산),3,21,83,7,8,270.29,23,1145.77
기흥휴게소(부산),3,22,146,6,4,468.58,19,2227.33
기흥휴게소(부산),3,23,113,9,8,431.36,34,1348.22
기흥휴게소(부산),3,24,101,0,0,122.6,0,0
안성휴게소(서울),1,1,377,32,8,674.84,57,491.94
안성휴게소(서울),1,2,189,20,11,525.11,56,522.53
안성휴게소(서울),1,3,130,13,10,348.82,35,745.32
안성휴게소(서울),1,4,101,8,8,329.35,26,996.35
안성휴게소(서울),1,5,130,23,18,411.13,73,821.49
안성휴게소(서울),1,6,362,22,6,1212.18,74,995.66
안성휴게소(서울),1,7,635,52,8,2038.75,167,647.98
안성휴게소(서울),1,8,1024,69,7,3024.97,204,686.97
안성휴게소(서울),1,9,1152,91,8,3428.93,271,858.3
안성휴게소(서울),1,10,1125,116,10,3480.7,359,890.08
안성휴게소(서울),1,11,1124,139,12,3507.7,434,1227.03
안성휴게소(서울),1,12,1247,172,14,3647.7,503,1371.47
안성휴게소(서울),1,13,1279,196,15,3989.19,611,1807.18
안성휴게소(서울),1,14,1590,205,13,4628.93,597,1279.14
안성휴게소(서울),1,15,1733,200,12,5172.47,597,1351.66
안성휴게소(서울),1,16,1887,209,11,5603.6,621,1113.15
안성휴게소(서울),1,17,2044,212,10,6156.36,639,1017.01
안성휴게소(서울),1,18,2138,197,9,6537.52,602,1181.66
안성휴게소(서울),1,19,1801,210,12,5442.93,635,1179.46
안성휴게소(서울),1,20,1397,134,10,4196.91,403,1188.39
안성휴게소(서울),1,21,1310,133,10,4837.77,491,910.05
안성휴게소(서울),1,22,1047,74,7,2996.72,212,998.08
안성휴게소(서울),1,23,791,69,9,2496.97,218,740.55
안성휴게소(서울),1,24,638,29,5,2007.93,91,521.06
안성휴게소(서울),2,1,33,1,3,26.26,1,8668.2
안성휴게소(서울),2,2,29,3,10,53.69,6,4745.07
안성휴게소(서울),2,3,38,3,8,47.44,4,4444.27
안성휴게소(서울),2,4,45,5,11,101.99,11,1104.72
안성휴게소(서울),2,5,46,3,7,106.52,7,1331.53
안성휴게소(서울),2,6,75,3,4,204.15,8,646.87
안성휴게소(서울),2,7,78,0,0,230.36,0,0
안성휴게소(서울),2,8,92,7,8,266.55,20,2217.29
안성휴게소(서울),2,9,129,1,1,354.54,3,903.8
안성휴게소(서울),2,10,174,4,2,561.76,13,3918.2
안성휴게소(서울),2,11,185,9,5,510.8,25,2117.58
안성휴게소(서울),2,12,187,14,7,476.54,36,2812.53
안성휴게소(서울),2,13,182,4,2,482.97,11,2360.4
안성휴게소(서울),2,14,159,9,6,366.93,21,990.84
안성휴게소(서울),2,15,153,1,1,442.83,3,6105
안성휴게소(서울),2,16,174,4,2,454.11,10,823.4
안성휴게소(서울),2,17,168,5,3,475.77,14,1052.08
안성휴게소(서울),2,18,161,6,4,473.17,18,2470.03
안성휴게소(서울),2,19,148,2,1,468.37,6,2153.2
안성휴게소(서울),2,20,171,4,2,463.3,11,2642.5
안성휴게소(서울),2,21,120,0,0,379.8,0,0
안성휴게소(서울),2,22,114,1,1,274.77,2,1005.6
안성휴게소(서울),2,23,66,0,0,220.8,0,0
안성휴게소(서울),2,24,54,1,2,120.69,2,735.6
안성휴게소(서울),3,1,131,8,6,82.35,5,4282.1
안성휴게소(서울),3,2,101,7,7,142.96,10,472.66
안성휴게소(서울),3,3,102,5,5,186.23,9,2399.8
안성휴게소(서울),3,4,169,11,7,324,21,2948.44
안성휴게소(서울),3,5,258,18,7,528.94,37,1875.72
안성휴게소(서울),3,6,345,27,8,626.24,49,900.98
안성휴게소(서울),3,7,207,17,8,490.12,40,1127.12
안성휴게소(서울),3,8,164,14,9,347.47,30,1637.19
안성휴게소(서울),3,9,148,14,9,364.84,35,1319.27
안성휴게소(서울),3,10,156,8,5,474.67,24,1807.82
안성휴게소(서울),3,11,186,8,4,532.19,23,1235.1
안성휴게소(서울),3,12,194,26,13,560.5,75,2799.22
안성휴게소(서울),3,13,148,8,5,497.29,27,1224.3
안성휴게소(서울),3,14,140,6,4,425.16,18,1594.77
안성휴게소(서울),3,15,125,3,2,369.33,9,1576.8
안성휴게소(서울),3,16,121,6,5,366.86,18,1100.4
안성휴게소(서울),3,17,80,1,1,333,4,616.8
안성휴게소(서울),3,18,66,2,3,251.25,8,458.6
안성휴게소(서울),3,19,68,5,7,214.97,16,3244.96
안성휴게소(서울),3,20,61,0,0,276.82,0,0
안성휴게소(서울),3,21,88,4,5,330.98,15,1033.5
안성휴게소(서울),3,22,90,4,4,331.36,15,878.55
안성휴게소(서울),3,23,83,2,2,314.79,8,1043.8
안성휴게소(서울),3,24,97,7,7,265.84,19,300.83
안성휴게소(부산),1,1,175,6,3,553.91,19,1546.73
안성휴게소(부산),1,2,105,4,4,489.5,19,477.65
안성휴게소(부산),1,3,89,3,3,403.19,14,4051.8
안성휴게소(부산),1,4,92,5,5,347.9,19,1561.76
안성휴게소(부산),1,5,135,3,2,632.02,14,3693.13
안성휴게소(부산),1,6,354,5,1,1526.84,22,2818.72
안성휴게소(부산),1,7,803,27,3,3422.5,115,1605.74
안성휴게소(부산),1,8,1292,57,4,5367.93,237,1838.91
안성휴게소(부산),1,9,1311,50,4,5987.39,228,1851.97
안성휴게소(부산),1,10,1180,33,3,5342.91,149,2008.36
안성휴게소(부산),1,11,1264,37,3,6141.46,180,3062.32
안성휴게소(부산),1,12,1275,35,3,6165.23,169,3502.29
안성휴게소(부산),1,13,1130,34,3,5544.09,167,3035.9
안성휴게소(부산),1,14,1040,27,3,5085.84,132,5513.18
안성휴게소(부산),1,15,960,29,3,4767.63,144,4647.26
안성휴게소(부산),1,16,973,19,2,4977.45,97,3172.64
안성휴게소(부산),1,17,945,19,2,4794.45,96,1606.82
안성휴게소(부산),1,18,1017,29,3,5214.21,149,3046.23
안성휴게소(부산),1,19,926,34,4,4863.57,179,1487.72
안성휴게소(부산),1,20,653,22,3,3339.44,113,1441.98
안성휴게소(부산),1,21,616,24,4,2938.57,114,1751.49
안성휴게소(부산),1,22,539,15,3,2254.27,63,913.03
안성휴게소(부산),1,23,431,7,2,2262.02,37,767.06
안성휴게소(부산),1,24,308,3,1,1078.35,11,842.27
안성휴게소(부산),2,1,31,0,0,75.3,0,0
안성휴게소(부산),2,2,18,0,0,57.39,0,0
안성휴게소(부산),2,3,12,1,8,50.62,4,13570.4
안성휴게소(부산),2,4,12,1,8,37.42,3,4939.8
안성휴게소(부산),2,5,26,2,8,76.69,6,1760.9
안성휴게소(부산),2,6,32,3,9,147.41,14,2105.73
안성휴게소(부산),2,7,66,0,0,230.53,0,0
안성휴게소(부산),2,8,118,2,2,482.09,8,10998.5
안성휴게소(부산),2,9,117,2,2,599.96,10,6703.7
안성휴게소(부산),2,10,132,6,5,686.43,31,3970.37
안성휴게소(부산),2,11,123,1,1,550.1,4,12453.2
안성휴게소(부산),2,12,87,3,3,551.15,19,7304.13
안성휴게소(부산),2,13,86,4,5,589.39,27,8532.2
안성휴게소(부산),2,14,115,2,2,596.19,10,6813.9
안성휴게소(부산),2,15,122,1,1,558.69,5,13129.8
안성휴게소(부산),2,16,94,2,2,557.46,12,9395.7
안성휴게소(부산),2,17,95,2,2,469.19,10,7128
안성휴게소(부산),2,18,104,2,2,488.64,9,11055.6
안성휴게소(부산),2,19,100,0,0,437.09,0,0
안성휴게소(부산),2,20,110,0,0,397.15,0,0
안성휴게소(부산),2,21,97,1,1,394.78,4,2198.6
안성휴게소(부산),2,22,65,2,3,246.44,8,1464.2
안성휴게소(부산),2,23,52,0,0,164.65,0,0
안성휴게소(부산),2,24,25,0,0,56.17,0,0
안성휴게소(부산),3,1,82,4,5,164.28,8,4645.15
안성휴게소(부산),3,2,70,4,6,282.71,16,1794.05
안성휴게소(부산),3,3,71,4,6,280.07,16,6155.55
안성휴게소(부산),3,4,52,0,0,230.07,0,0
안성휴게소(부산),3,5,50,2,4,243.05,10,906.1
안성휴게소(부산),3,6,80,3,4,365.64,14,4197.13
안성휴게소(부산),3,7,80,2,3,443.78,11,5114.5
안성휴게소(부산),3,8,63,4,6,354.07,22,3787.2
안성휴게소(부산),3,9,48,1,2,360.98,8,12567.2
안성휴게소(부산),3,10,78,8,10,619.05,63,5189.05
안성휴게소(부산),3,11,98,3,3,857.11,26,2607.6
안성휴게소(부산),3,12,80,5,6,809.3,51,7407.64
안성휴게소(부산),3,13,72,2,3,856.31,24,5252
안성휴게소(부산),3,14,58,3,5,647.46,33,4703
안성휴게소(부산),3,15,72,3,4,673.53,28,10442.73
안성휴게소(부산),3,16,63,3,5,689.22,33,3076.87
안성휴게소(부산),3,17,57,2,4,638.89,22,2802.7
안성휴게소(부산),3,18,67,7,10,571.4,60,3368.66
안성휴게소(부산),3,19,57,3,5,542.03,29,4992.47
안성휴게소(부산),3,20,65,2,3,464.36,14,1658.5
안성휴게소(부산),3,21,59,1,2,514.86,9,116.6
안성휴게소(부산),3,22,97,3,3,570.16,18,2176.13
안성휴게소(부산),3,23,107,2,2,639.59,12,2077.9
안성휴게소(부산),3,24,71,0,0,143.04,0,0
이천휴게소(하남),1,1,46,0,0,71.2,0,0
이천휴게소(하남),1,2,25,3,12,54.06,6,1501.67
이천휴게소(하남),1,3,24,3,13,48.8,6,873.27
이천휴게소(하남),1,4,9,2,22,36.39,8,1762
이천휴게소(하남),1,5,7,0,0,52.43,0,0
이천휴게소(하남),1,6,42,4,10,113.77,11,782.65
이천휴게소(하남),1,7,65,2,3,257.66,8,619.6
이천휴게소(하남),1,8,86,10,12,397.38,46,2003.42
이천휴게소(하남),1,9,119,12,10,575.66,58,1511.68
이천휴게소(하남),1,10,132,15,11,541.58,62,1867.92
이천휴게소(하남),1,11,244,18,7,811.18,60,1629.57
이천휴게소(하남),1,12,249,22,9,826.74,73,3102.18
이천휴게소(하남),1,13,281,30,11,807.37,86,2249.14
이천휴게소(하남),1,14,330,27,8,938.02,77,2242.06
이천휴게소(하남),1,15,370,26,7,1005.91,71,2140.37
이천휴게소(하남),1,16,418,37,9,1195.72,106,1261.95
이천휴게소(하남),1,17,411,32,8,1220.43,95,1688.89
이천휴게소(하남),1,18,398,19,5,1302.6,62,1333.33
이천휴게소(하남),1,19,229,14,6,914.53,56,1332.09
이천휴게소(하남),1,20,456,24,5,1194.15,63,1012.25
이천휴게소(하남),1,21,285,15,5,761.4,40,1596.84
이천휴게소(하남),1,22,180,10,6,615.42,34,640.26
이천휴게소(하남),1,23,101,6,6,364.55,22,642.83
이천휴게소(하남),1,24,81,5,6,295.84,18,483.92
이천휴게소(하남),2,1,1,0,0,3,0,0
이천휴게소(하남),2,2,1,0,0,2,0,0
이천휴게소(하남),2,3,4,1,25,2,1,12048.34
이천휴게소(하남),2,4,2,0,0,8,0,0
이천휴게소(하남),2,5,11,0,0,15.5,0,0
이천휴게소(하남),2,6,15,4,27,25.32,7,4654.5
이천휴게소(하남),2,7,26,8,31,112.42,35,2185.3
이천휴게소(하남),2,8,26,2,8,130.23,10,813.3
이천휴게소(하남),2,9,29,2,7,85.06,6,1144.7
이천휴게소(하남),2,10,44,2,5,97.08,4,1420.7
이천휴게소(하남),2,11,53,5,9,125.98,12,2002.08
이천휴게소(하남),2,12,60,7,12,127.35,15,5078.49
이천휴게소(하남),2,13,46,3,7,90.41,6,1365.87
이천휴게소(하남),2,14,53,1,2,142.25,3,1866.4
이천휴게소(하남),2,15,46,1,2,100.71,2,4017.6
이천휴게소(하남),2,16,38,4,11,94.51,10,2809.6
이천휴게소(하남),2,17,26,0,0,56.6,0,0
이천휴게소(하남),2,18,16,0,0,51.26,0,0
이천휴게소(하남),2,19,13,1,8,39.9,3,4298.4
이천휴게소(하남),2,20,34,1,3,62.31,2,1895.8
이천휴게소(하남),2,21,37,2,5,64.24,3,6328.3
이천휴게소(하남),2,22,25,0,0,64.01,0,0
이천휴게소(하남),2,23,9,1,11,20.82,2,2029.4
이천휴게소(하남),2,24,10,0,0,13.27,0,0
이천휴게소(하남),3,1,46,3,7,31,2,8596.87
이천휴게소(하남),3,2,48,1,2,34.32,1,430.2
이천휴게소(하남),3,3,35,1,3,51.24,1,13867
이천휴게소(하남),3,4,46,5,11,66.65,7,1415.76
이천휴게소(하남),3,5,50,1,2,95.99,2,1838.6
이천휴게소(하남),3,6,62,1,2,137.62,2,2097.4
이천휴게소(하남),3,7,62,1,2,177.76,3,554
이천휴게소(하남),3,8,37,3,8,156.65,13,1034.8
이천휴게소(하남),3,9,24,1,4,180.37,8,2888.2
이천휴게소(하남),3,10,60,5,8,187.26,16,4571.16
이천휴게소(하남),3,11,80,8,10,225.44,23,3540.97
이천휴게소(하남),3,12,56,8,14,180.98,26,1492.7
이천휴게소(하남),3,13,64,7,11,184.93,20,3401.89
이천휴게소(하남),3,14,62,4,6,204.16,13,3044.15
이천휴게소(하남),3,15,57,4,7,155.86,11,1719.65
이천휴게소(하남),3,16,52,2,4,162.2,6,4336.9
이천휴게소(하남),3,17,35,2,6,135.44,8,1603.9
이천휴게소(하남),3,18,27,2,7,99.74,7,793.5
이천휴게소(하남),3,19,17,2,12,84.06,10,1400.4
이천휴게소(하남),3,20,38,4,11,118.64,12,3615.3
이천휴게소(하남),3,21,31,0,0,98.54,0,0
이천휴게소(하남),3,22,36,3,8,123.65,10,1400.53
이천휴게소(하남),3,23,38,1,3,115.31,3,1506
이천휴게소(하남),3,24,40,3,8,113.34,9,1387.33
이천휴게소(통영),1,1,29,4,14,132.13,18,453.5
이천휴게소(통영),1,2,10,1,10,68.66,7,206.6
이천휴게소(통영),1,3,13,4,31,60.71,19,1364.05
이천휴게소(통영),1,4,14,4,29,53.64,15,425.05
이천휴게소(통영),1,5,27,4,15,150.2,22,564.65
이천휴게소(통영),1,6,120,12,10,751.45,75,490.77
이천휴게소(통영),1,7,236,20,8,1342.94,114,1367.05
이천휴게소(통영),1,8,288,32,11,3448.99,383,719.99
이천휴게소(통영),1,9,227,29,13,1648.15,211,745.4
이천휴게소(통영),1,10,310,32,10,1932.17,199,781.48
이천휴게소(통영),1,11,382,56,15,2060.2,302,909.26
이천휴게소(통영),1,12,327,47,14,1875.72,270,811.03
이천휴게소(통영),1,13,249,42,17,1411.85,238,1587.76
이천휴게소(통영),1,14,232,39,17,1202.8,202,1043.19
이천휴게소(통영),1,15,223,23,10,1316.7,136,1517.46
이천휴게소(통영),1,16,199,28,14,1188.24,167,1081.89
이천휴게소(통영),1,17,196,32,16,1112.16,182,777.89
이천휴게소(통영),1,18,209,25,12,1157.32,138,712.7
이천휴게소(통영),1,19,196,23,12,1015.14,119,539.24
이천휴게소(통영),1,20,128,17,13,691.76,92,686.79
이천휴게소(통영),1,21,82,11,13,471.1,63,874.62
이천휴게소(통영),1,22,80,12,15,489.11,73,597.97
이천휴게소(통영),1,23,57,8,14,331.57,47,400.6
이천휴게소(통영),1,24,29,2,7,152.91,11,263.1
이천휴게소(통영),2,1,9,0,0,14.06,0,0
이천휴게소(통영),2,2,14,2,14,24.31,3,264.6
이천휴게소(통영),2,3,11,0,0,26.33,0,0
이천휴게소(통영),2,4,9,0,0,25.61,0,0
이천휴게소(통영),2,5,20,1,5,37.33,2,1082.6
이천휴게소(통영),2,6,26,2,8,63.43,5,179.8
이천휴게소(통영),2,7,44,0,0,116.46,0,0
이천휴게소(통영),2,8,77,6,8,239.74,19,2400.17
이천휴게소(통영),2,9,53,1,2,284.74,5,527.8
이천휴게소(통영),2,10,74,8,11,288.49,31,1250.97
