휴게소명    ,차종,시간대,DSRC전체교통량,DSRC휴게소교통량,휴게소이용비율,링크통행량,휴게소통행량,평균체류시간
거창휴게소(고서),1,4,16,3,19,39.82,7,1268.8
거창휴게소(고서),1,5,16,1,6,47.27,3,581
거창휴게소(고서),1,6,60,13,22,161.62,35,1723.52
거창휴게소(고서),1,7,108,18,17,317.34,53,1015.04
거창휴게소(고서),1,8,204,48,24,597.27,141,1185.42
거창휴게소(고서),1,9,345,85,25,931.69,230,1127.03
거창휴게소(고서),1,10,469,121,26,1102.74,285,1147.37
거창휴게소(고서),1,11,575,152,26,1326.15,351,1117.3
거창휴게소(고서),1,12,564,147,26,1385.27,361,1143.91
거창휴게소(고서),1,13,444,117,26,1099.38,290,1347.98
거창휴게소(고서),1,14,401,91,23,940.19,213,1221.95
거창휴게소(고서),1,15,430,97,23,967.16,218,1047.81
거창휴게소(고서),1,16,436,86,20,2304.41,455,1054.45
거창휴게소(고서),1,17,437,82,19,1084.71,204,857.59
거창휴게소(고서),1,18,390,58,15,953.9,142,789.49
거창휴게소(고서),1,19,334,52,16,860.8,134,884.18
거창휴게소(고서),1,20,248,29,12,643.22,75,1042.67
거창휴게소(고서),1,21,222,37,17,605.53,101,960.61
거창휴게소(고서),1,22,146,17,12,362.85,42,1090.48
거창휴게소(고서),1,23,111,13,12,314.46,37,519.82
거창휴게소(고서),1,24,70,10,14,155.37,22,315.6
거창휴게소(고서),2,1,4,0,0,1.14,0,0
거창휴게소(고서),2,2,1,1,100,3.68,4,9335.16
거창휴게소(고서),2,3,3,0,0,6.39,0,0
거창휴게소(고서),2,4,8,0,0,8.72,0,0
거창휴게소(고서),2,5,10,0,0,11.59,0,0
거창휴게소(고서),2,6,24,1,4,31.65,1,366
거창휴게소(고서),2,7,15,0,0,21.36,0,0
거창휴게소(고서),2,8,35,6,17,67.18,12,1044.67
거창휴게소(고서),2,9,33,9,27,85.04,23,1063
거창휴게소(고서),2,10,36,8,22,103.14,23,934
거창휴게소(고서),2,11,26,4,15,62.51,10,975.15
거창휴게소(고서),2,12,12,0,0,20.79,0,0
거창휴게소(고서),2,13,17,1,6,31.36,2,1454.6
거창휴게소(고서),2,14,11,2,18,23.45,4,670.6
거창휴게소(고서),2,15,14,0,0,32.69,0,0
거창휴게소(고서),2,16,15,2,13,30.36,4,1227
거창휴게소(고서),2,17,25,1,4,59.28,2,2568.6
거창휴게소(고서),2,18,12,1,8,37.44,3,737.6
거창휴게소(고서),2,19,21,5,24,58.54,14,848.44
거창휴게소(고서),2,20,12,2,17,29.68,5,1087.1
거창휴게소(고서),2,21,15,3,20,37.83,8,963.62
거창휴게소(고서),2,22,6,0,0,12.22,0,0
거창휴게소(고서),2,23,1,0,0,2,0,0
거창휴게소(고서),2,24,5,0,0,1,0,0
거창휴게소(고서),3,1,17,0,0,2.98,0,0
거창휴게소(고서),3,2,9,0,0,11.24,0,0
거창휴게소(고서),3,3,14,3,21,34.33,7,6722.4
거창휴게소(고서),3,4,5,0,0,14.54,0,0
거창휴게소(고서),3,5,23,0,0,48.1,0,0
거창휴게소(고서),3,6,25,1,4,37.91,2,162.6
거창휴게소(고서),3,7,31,0,0,48.79,0,0
거창휴게소(고서),3,8,31,1,3,51.75,2,1227.4
거창휴게소(고서),3,9,36,4,11,61.65,7,1150.85
거창휴게소(고서),3,10,36,2,6,68.15,4,1255
거창휴게소(고서),3,11,48,1,2,87.73,2,406.2
거창휴게소(고서),3,12,42,1,2,77.36,2,4035.2
거창휴게소(고서),3,13,48,2,4,89.47,4,1861.7
거창휴게소(고서),3,14,20,2,10,34.46,3,1130.3
거창휴게소(고서),3,15,13,1,8,27.65,2,1900
거창휴게소(고서),3,16,21,0,0,78.24,0,0
거창휴게소(고서),3,17,23,1,4,46.7,2,1203.6
거창휴게소(고서),3,18,18,2,11,37.49,4,795.8
거창휴게소(고서),3,19,8,1,13,19.91,2,2992.6
거창휴게소(고서),3,20,15,5,33,33.49,11,2885.41
거창휴게소(고서),3,21,7,1,14,12.1,2,5572.52
거창휴게소(고서),3,22,8,0,0,17.48,0,0
거창휴게소(고서),3,23,5,0,0,0,0,0
거창휴게소(고서),3,24,4,0,0,5,0,0
함양산삼골휴게소(고서),1,1,26,4,15,12.38,2,325.55
함양산삼골휴게소(고서),1,2,13,3,23,29.01,7,262.87
함양산삼골휴게소(고서),1,3,12,3,25,39.31,10,1279.47
함양산삼골휴게소(고서),1,4,13,1,8,29.62,2,2913.6
함양산삼골휴게소(고서),1,5,8,1,13,30.12,4,1182.8
함양산삼골휴게소(고서),1,6,37,4,11,98.35,11,317.2
함양산삼골휴게소(고서),1,7,58,10,17,166.56,29,519.74
함양산삼골휴게소(고서),1,8,125,21,17,342.36,58,854.52
함양산삼골휴게소(고서),1,9,242,36,15,652.25,97,890.48
함양산삼골휴게소(고서),1,10,393,65,17,887.02,147,947.15
함양산삼골휴게소(고서),1,11,453,66,15,1036.55,151,715.75
함양산삼골휴게소(고서),1,12,473,73,15,1117.88,173,853.53
함양산삼골휴게소(고서),1,13,363,56,15,831.84,128,902.09
함양산삼골휴게소(고서),1,14,308,55,18,742.82,133,972.41
함양산삼골휴게소(고서),1,15,309,47,15,698.85,106,784.49
함양산삼골휴게소(고서),1,16,236,40,17,1988,337,909.45
함양산삼골휴게소(고서),1,17,298,32,11,732.01,79,666.27
함양산삼골휴게소(고서),1,18,281,25,9,686.93,61,499.22
함양산삼골휴게소(고서),1,19,223,20,9,590.57,53,1241.72
함양산삼골휴게소(고서),1,20,174,17,10,432.45,42,339.51
함양산삼골휴게소(고서),1,21,154,13,8,432.62,37,237.25
함양산삼골휴게소(고서),1,22,100,11,11,274.53,30,356.05
함양산삼골휴게소(고서),1,23,82,7,9,224.18,19,422.46
함양산삼골휴게소(고서),1,24,46,4,9,57.15,5,221.7
함양산삼골휴게소(고서),2,1,1,0,0,0,0,0
함양산삼골휴게소(고서),2,2,5,0,0,4.14,0,0
함양산삼골휴게소(고서),2,3,7,0,0,5,0,0
함양산삼골휴게소(고서),2,4,6,0,0,6.37,0,0
함양산삼골휴게소(고서),2,5,9,0,0,14.12,0,0
함양산삼골휴게소(고서),2,6,18,2,11,22.64,3,1676.9
함양산삼골휴게소(고서),2,7,20,0,0,21.96,0,0
함양산삼골휴게소(고서),2,8,27,4,15,46.55,7,775.1
함양산삼골휴게소(고서),2,9,23,0,0,52.32,0,0
함양산삼골휴게소(고서),2,10,40,8,20,97.61,20,942.67
함양산삼골휴게소(고서),2,11,26,4,15,68.43,11,867
함양산삼골휴게소(고서),2,12,9,1,11,28.53,3,1849.86
함양산삼골휴게소(고서),2,13,8,3,38,16.06,6,512.3
함양산삼골휴게소(고서),2,14,7,1,14,19.79,3,733.4
함양산삼골휴게소(고서),2,15,14,1,7,31.32,2,686.11
함양산삼골휴게소(고서),2,16,9,1,11,18.06,2,2262.2
함양산삼골휴게소(고서),2,17,14,2,14,30.49,4,907.7
함양산삼골휴게소(고서),2,18,16,3,19,38.27,7,1312.2
함양산삼골휴게소(고서),2,19,19,3,16,61.24,10,550.2
함양산삼골휴게소(고서),2,20,16,0,0,36.41,0,0
함양산삼골휴게소(고서),2,21,10,0,0,27.81,0,0
함양산삼골휴게소(고서),2,22,10,1,10,19.42,2,106.34
함양산삼골휴게소(고서),2,23,0,0,0,0,0,0
함양산삼골휴게소(고서),2,24,3,0,0,0,0,0
함양산삼골휴게소(고서),3,1,22,2,9,2,0,3738.5
함양산삼골휴게소(고서),3,2,8,0,0,7.2,0,0
함양산삼골휴게소(고서),3,3,10,2,20,24.28,5,9014.44
함양산삼골휴게소(고서),3,4,8,0,0,14.21,0,0
함양산삼골휴게소(고서),3,5,22,1,5,37.74,2,1147.2
함양산삼골휴게소(고서),3,6,23,0,0,35.41,0,0
함양산삼골휴게소(고서),3,7,24,5,21,40.35,8,328.24
함양산삼골휴게소(고서),3,8,20,3,15,35.67,5,1331.07
함양산삼골휴게소(고서),3,9,13,2,15,19.42,3,1942.6
함양산삼골휴게소(고서),3,10,26,0,0,54.06,0,0
함양산삼골휴게소(고서),3,11,34,4,12,49.4,6,306.35
함양산삼골휴게소(고서),3,12,33,5,15,50.47,8,839.8
함양산삼골휴게소(고서),3,13,35,6,17,58.78,10,2343.47
함양산삼골휴게소(고서),3,14,21,6,29,38.99,11,1650.27
함양산삼골휴게소(고서),3,15,15,4,27,28.14,8,1173.7
함양산삼골휴게소(고서),3,16,13,0,0,23.78,0,0
함양산삼골휴게소(고서),3,17,15,0,0,33.65,0,0
함양산삼골휴게소(고서),3,18,16,1,6,39,2,1773
함양산삼골휴게소(고서),3,19,12,0,0,24.17,0,0
함양산삼골휴게소(고서),3,20,10,0,0,25.58,0,0
함양산삼골휴게소(고서),3,21,9,2,22,14.54,3,463.61
함양산삼골휴게소(고서),3,22,6,0,0,10.53,0,0
함양산삼골휴게소(고서),3,23,8,1,13,11.85,1,326.57
함양산삼골휴게소(고서),3,24,4,0,0,0,0,0
건천휴게소(서울),1,1,72,12,17,113.8,19,1198.73
건천휴게소(서울),1,2,55,11,20,147.12,29,443.09
건천휴게소(서울),1,3,31,5,16,68.62,11,2749.08
건천휴게소(서울),1,4,32,2,6,49.04,3,68.8
건천휴게소(서울),1,5,52,7,13,96,13,985.77
건천휴게소(서울),1,6,128,16,13,272.95,34,818.69
건천휴게소(서울),1,7,289,35,12,490.16,59,720.7
건천휴게소(서울),1,8,430,67,16,931.54,145,1121.69
건천휴게소(서울),1,9,635,95,15,1323.85,198,1035.93
건천휴게소(서울),1,10,687,116,17,1473.83,249,887.05
건천휴게소(서울),1,11,787,139,18,1721.73,304,780.85
건천휴게소(서울),1,12,724,126,17,1703.86,297,982.1
건천휴게소(서울),1,13,670,151,23,1657,373,1166.94
건천휴게소(서울),1,14,657,148,23,1617.68,364,1072.21
건천휴게소(서울),1,15,745,127,17,1909.38,325,981.7
건천휴게소(서울),1,16,850,159,19,2033.51,380,894.49
건천휴게소(서울),1,17,938,151,16,2350.31,378,801.1
건천휴게소(서울),1,18,981,128,13,2474.92,323,659.4
건천휴게소(서울),1,19,776,104,13,2106.39,282,695.21
건천휴게소(서울),1,20,651,94,14,1641.28,237,812.51
건천휴게소(서울),1,21,474,78,16,1357.69,223,648.19
건천휴게소(서울),1,22,391,60,15,936.76,144,644.13
건천휴게소(서울),1,23,240,34,14,655.08,93,672.96
건천휴게소(서울),1,24,124,19,15,272.61,42,480.95
건천휴게소(서울),2,1,15,1,7,10.21,1,1202
건천휴게소(서울),2,2,11,1,9,12.51,1,365.2
건천휴게소(서울),2,3,9,3,33,6.69,2,469.17
건천휴게소(서울),2,4,8,1,13,7.5,1,615.83
건천휴게소(서울),2,5,10,0,0,9.9,0,0
건천휴게소(서울),2,6,12,3,25,13.52,3,1034.6
건천휴게소(서울),2,7,27,0,0,52.29,0,0
건천휴게소(서울),2,8,52,7,13,154.39,21,1706.23
건천휴게소(서울),2,9,71,9,13,158.08,20,1081.82
건천휴게소(서울),2,10,65,9,14,163.09,23,1878.2
건천휴게소(서울),2,11,46,4,9,118.37,10,697.65
건천휴게소(서울),2,12,34,2,6,75.21,4,1731.7
건천휴게소(서울),2,13,34,0,0,77.11,0,0
건천휴게소(서울),2,14,31,1,3,89.14,3,752
건천휴게소(서울),2,15,35,2,6,84.74,5,10727.1
건천휴게소(서울),2,16,45,3,7,93.13,6,699.6
건천휴게소(서울),2,17,42,3,7,120.35,9,397.2
건천휴게소(서울),2,18,47,6,13,112.8,14,537.1
건천휴게소(서울),2,19,34,4,12,69.75,8,1061.9
건천휴게소(서울),2,20,33,2,6,48.96,3,1171.6
건천휴게소(서울),2,21,21,1,5,33.24,2,288
건천휴게소(서울),2,22,8,1,13,36.1,5,737.4
건천휴게소(서울),2,23,8,0,0,17.87,0,0
건천휴게소(서울),2,24,7,0,0,4.2,0,0
건천휴게소(서울),3,1,50,3,6,22.17,1,754.4
건천휴게소(서울),3,2,29,4,14,33.26,5,4355.85
건천휴게소(서울),3,3,37,3,8,56.2,5,4827.07
건천휴게소(서울),3,4,41,3,7,100.09,7,4239.27
건천휴게소(서울),3,5,41,1,2,105,3,2727
건천휴게소(서울),3,6,56,3,5,137.41,7,246.8
건천휴게소(서울),3,7,69,2,3,124.2,4,1015.8
건천휴게소(서울),3,8,76,2,3,131.57,3,473.1
건천휴게소(서울),3,9,109,3,3,181.45,5,385.2
건천휴게소(서울),3,10,124,5,4,223.18,9,825.24
건천휴게소(서울),3,11,127,5,4,296,12,2304.68
건천휴게소(서울),3,12,122,8,7,219.52,14,1100.5
건천휴게소(서울),3,13,107,8,7,267.6,20,1760.13
건천휴게소(서울),3,14,80,6,8,183.05,14,993.43
건천휴게소(서울),3,15,73,1,1,232.65,3,5344.2
건천휴게소(서울),3,16,100,6,6,175.02,11,2744.33
건천휴게소(서울),3,17,69,3,4,222.92,10,489.07
건천휴게소(서울),3,18,57,4,7,106.65,7,934.55
건천휴게소(서울),3,19,43,2,5,90.4,4,3393.5
건천휴게소(서울),3,20,38,1,3,87.2,2,270.8
건천휴게소(서울),3,21,29,1,3,42.54,1,1318.6
건천휴게소(서울),3,22,33,3,9,27.46,2,2417
건천휴게소(서울),3,23,20,1,5,2,0,1401.8
건천휴게소(서울),3,24,22,4,18,12.64,2,1710.45
건천휴게소(부산),1,1,177,34,19,51.1,10,973.45
건천휴게소(부산),1,2,101,14,14,1367.99,190,1323.86
건천휴게소(부산),1,3,60,10,17,43.68,7,535.58
건천휴게소(부산),1,4,35,9,26,28.8,7,2744.69
건천휴게소(부산),1,5,36,4,11,47.67,5,4306.9
건천휴게소(부산),1,6,82,13,16,117.21,19,1268.11
건천휴게소(부산),1,7,120,19,16,229.88,36,972.01
건천휴게소(부산),1,8,189,27,14,336.42,48,858.2
건천휴게소(부산),1,9,345,66,19,500.2,96,979.78
건천휴게소(부산),1,10,548,102,19,790.53,147,624.08
건천휴게소(부산),1,11,941,163,17,1244.15,216,740.11
건천휴게소(부산),1,12,981,174,18,1410.27,250,715.73
건천휴게소(부산),1,13,875,146,17,1274.64,213,974.25
건천휴게소(부산),1,14,809,152,19,1292.68,243,984.95
건천휴게소(부산),1,15,874,152,17,2652.06,461,797.85
건천휴게소(부산),1,16,979,175,18,1556.53,278,781.08
건천휴게소(부산),1,17,973,151,16,1443.28,224,672.28
건천휴게소(부산),1,18,871,129,15,1259.27,187,552.96
건천휴게소(부산),1,19,727,100,14,971.88,134,561.6
건천휴게소(부산),1,20,559,80,14,796.97,114,719.33
건천휴게소(부산),1,21,504,62,12,589.82,73,674.58
건천휴게소(부산),1,22,356,46,13,560.52,72,567.92
건천휴게소(부산),1,23,261,31,12,433.19,51,592.7
건천휴게소(부산),1,24,159,18,11,201.08,23,486.32
건천휴게소(부산),2,1,14,2,14,0,0,558
건천휴게소(부산),2,2,12,1,8,4.21,0,10117.8
건천휴게소(부산),2,3,14,0,0,18.72,0,0
건천휴게소(부산),2,4,26,1,4,13.49,1,382.6
건천휴게소(부산),2,5,19,2,11,13.14,1,2260.6
건천휴게소(부산),2,6,20,5,25,20.47,5,1732.96
건천휴게소(부산),2,7,41,1,2,61.54,2,460.4
건천휴게소(부산),2,8,41,5,12,62.57,8,1566.4
건천휴게소(부산),2,9,34,1,3,82.95,2,299.2
건천휴게소(부산),2,10,36,2,6,61.62,3,620.9
건천휴게소(부산),2,11,43,5,12,61.92,7,699.08
건천휴게소(부산),2,12,42,4,10,55.01,5,682.95
건천휴게소(부산),2,13,35,2,6,37.17,2,5778.5
건천휴게소(부산),2,14,40,1,3,39.66,1,2086.8
건천휴게소(부산),2,15,38,2,5,51.39,3,1111.1
건천휴게소(부산),2,16,37,2,5,45.08,2,7971.4
건천휴게소(부산),2,17,38,5,13,36.7,5,683.24
건천휴게소(부산),2,18,35,4,11,54.35,6,1064.6
건천휴게소(부산),2,19,41,6,15,48.57,7,919.77
건천휴게소(부산),2,20,40,8,20,39.03,8,952.8
건천휴게소(부산),2,21,43,6,14,46.56,6,745.7
건천휴게소(부산),2,22,40,3,8,34.09,3,627.73
건천휴게소(부산),2,23,18,0,0,18.31,0,0
건천휴게소(부산),2,24,22,2,9,8.85,1,622.4
건천휴게소(부산),3,1,62,6,10,5.56,1,2150.03
건천휴게소(부산),3,2,53,1,2,15.87,0,733.8
건천휴게소(부산),3,3,64,4,6,13.97,1,4903.45
건천휴게소(부산),3,4,83,4,5,28.18,1,2633.25
건천휴게소(부산),3,5,138,6,4,107.32,5,765.53
건천휴게소(부산),3,6,172,17,10,124.28,12,1336.75
건천휴게소(부산),3,7,190,11,6,147.28,9,2007.16
건천휴게소(부산),3,8,136,8,6,131.4,8,962.63
건천휴게소(부산),3,9,93,2,2,206.43,4,891.6
건천휴게소(부산),3,10,114,5,4,120.26,5,1602.52
건천휴게소(부산),3,11,97,6,6,92.63,6,468.8
건천휴게소(부산),3,12,92,4,4,80.84,4,1304.4
건천휴게소(부산),3,13,99,5,5,69.52,4,1778
건천휴게소(부산),3,14,83,6,7,67.4,5,955.37
건천휴게소(부산),3,15,93,2,2,66.71,1,80.1
건천휴게소(부산),3,16,86,1,1,78.39,1,1300.2
건천휴게소(부산),3,17,81,2,2,71.08,2,352
건천휴게소(부산),3,18,67,2,3,40.63,1,1050.2
건천휴게소(부산),3,19,49,3,6,28.67,2,3090.73
건천휴게소(부산),3,20,34,2,6,28.27,2,1271.1
건천휴게소(부산),3,21,35,3,9,21,2,745.2
건천휴게소(부산),3,22,32,4,13,35.22,4,870.15
건천휴게소(부산),3,23,20,2,10,30.25,3,1647.6
건천휴게소(부산),3,24,24,1,4,7.61,0,1700.8
안동휴게소(부산),1,1,49,0,0,46.39,0,0
안동휴게소(부산),1,2,30,0,0,48.22,0,0
안동휴게소(부산),1,3,12,0,0,33.99,0,0
안동휴게소(부산),1,4,17,0,0,38.2,0,0
안동휴게소(부산),1,5,25,0,0,49.95,0,0
안동휴게소(부산),1,6,42,0,0,103.6,0,0
안동휴게소(부산),1,7,85,0,0,168.69,0,0
안동휴게소(부산),1,8,162,0,0,306.98,0,0
안동휴게소(부산),1,9,270,2,1,494.7,4,10.4
안동휴게소(부산),1,10,395,0,0,723.79,0,0
안동휴게소(부산),1,11,463,4,1,827.03,7,5.65
안동휴게소(부산),1,12,408,1,0,770.54,2,5.8
안동휴게소(부산),1,13,416,0,0,746.14,0,0
안동휴게소(부산),1,14,418,0,0,795.63,0,0
안동휴게소(부산),1,15,559,1,0,1004.16,2,6.6
안동휴게소(부산),1,16,691,0,0,1245.14,0,0
안동휴게소(부산),1,17,830,1,0,1468.88,2,13906.2
안동휴게소(부산),1,18,682,0,0,1257.99,0,0
안동휴게소(부산),1,19,557,2,0,980.45,4,23.5
안동휴게소(부산),1,20,394,0,0,705.98,0,0
안동휴게소(부산),1,21,299,0,0,537.43,0,0
안동휴게소(부산),1,22,188,1,1,372.38,2,7.6
안동휴게소(부산),1,23,127,0,0,349.25,0,0
안동휴게소(부산),1,24,92,0,0,75.78,0,0
안동휴게소(부산),2,1,1,0,0,1.57,0,0
안동휴게소(부산),2,2,1,0,0,1.85,0,0
안동휴게소(부산),2,3,1,0,0,0,0,0
안동휴게소(부산),2,4,2,0,0,4.22,0,0
안동휴게소(부산),2,5,2,0,0,3.69,0,0
안동휴게소(부산),2,6,4,0,0,4.42,0,0
안동휴게소(부산),2,7,4,0,0,6.29,0,0
안동휴게소(부산),2,8,18,0,0,28.97,0,0
안동휴게소(부산),2,9,25,0,0,50.65,0,0
안동휴게소(부산),2,10,18,0,0,42.59,0,0
안동휴게소(부산),2,11,38,0,0,83.2,0,0
안동휴게소(부산),2,12,23,1,4,49.09,2,12349.8
안동휴게소(부산),2,13,24,0,0,42.33,0,0
안동휴게소(부산),2,14,20,0,0,34.24,0,0
안동휴게소(부산),2,15,21,0,0,40.15,0,0
안동휴게소(부산),2,16,23,0,0,45.61,0,0
안동휴게소(부산),2,17,30,1,3,82.75,3,251.6
안동휴게소(부산),2,18,44,0,0,93.26,0,0
안동휴게소(부산),2,19,33,0,0,76.79,0,0
안동휴게소(부산),2,20,31,0,0,76.54,0,0
안동휴게소(부산),2,21,18,0,0,48.59,0,0
안동휴게소(부산),2,22,13,0,0,25.3,0,0
안동휴게소(부산),2,23,5,0,0,5.75,0,0
안동휴게소(부산),2,24,0,0,0,0,0,0
안동휴게소(부산),3,1,16,0,0,11.17,0,0
안동휴게소(부산),3,2,13,0,0,13.24,0,0
안동휴게소(부산),3,3,15,0,0,12.71,0,0
안동휴게소(부산),3,4,17,0,0,27.62,0,0
안동휴게소(부산),3,5,18,0,0,11.36,0,0
안동휴게소(부산),3,6,26,0,0,19.13,0,0
안동휴게소(부산),3,7,20,0,0,19.96,0,0
안동휴게소(부산),3,8,54,0,0,85.07,0,0
안동휴게소(부산),3,9,65,0,0,74.23,0,0
안동휴게소(부산),3,10,70,0,0,95.68,0,0
안동휴게소(부산),3,11,83,0,0,90.59,0,0
안동휴게소(부산),3,12,74,0,0,92.54,0,0
안동휴게소(부산),3,13,59,0,0,69.61,0,0
안동휴게소(부산),3,14,52,0,0,83.72,0,0
안동휴게소(부산),3,15,55,0,0,96.8,0,0
안동휴게소(부산),3,16,64,0,0,103.62,0,0
안동휴게소(부산),3,17,60,0,0,77.44,0,0
안동휴게소(부산),3,18,45,0,0,60.74,0,0
안동휴게소(부산),3,19,38,0,0,45.8,0,0
안동휴게소(부산),3,20,32,0,0,66.21,0,0
안동휴게소(부산),3,21,17,0,0,25.48,0,0
안동휴게소(부산),3,22,15,0,0,27.68,0,0
안동휴게소(부산),3,23,12,0,0,4.63,0,0
안동휴게소(부산),3,24,12,0,0,0,0,0
안동휴게소(춘천),1,1,44,10,23,18.24,4,2285.14
안동휴게소(춘천),1,2,35,8,23,45.16,10,647.03
안동휴게소(춘천),1,3,22,4,18,36.99,7,678.25
안동휴게소(춘천),1,4,20,2,10,25.9,3,384.8
안동휴게소(춘천),1,5,41,12,29,72.38,21,857.1
안동휴게소(춘천),1,6,115,41,36,197.8,71,524.53
안동휴게소(춘천),1,7,201,56,28,360.3,100,827.53
안동휴게소(춘천),1,8,346,135,39,628.86,245,1080.15
안동휴게소(춘천),1,9,424,157,37,776.89,288,1040.15
안동휴게소(춘천),1,10,645,187,29,1074.01,311,935.95
안동휴게소(춘천),1,11,730,221,30,1206.7,365,779.68
안동휴게소(춘천),1,12,713,205,29,1251.84,360,930.17
안동휴게소(춘천),1,13,634,165,26,1103.47,287,1449.65
안동휴게소(춘천),1,14,539,151,28,1001.89,281,1187.06
안동휴게소(춘천),1,15,599,148,25,1082.71,268,980.2
안동휴게소(춘천),1,16,526,121,23,996.28,229,771.21
안동휴게소(춘천),1,17,468,115,25,900.38,221,878.77
안동휴게소(춘천),1,18,434,96,22,920.87,204,670.34
안동휴게소(춘천),1,19,312,54,17,683.81,118,553.77
안동휴게소(춘천),1,20,264,50,19,583.04,110,845.02
안동휴게소(춘천),1,21,218,37,17,419.24,71,460.42
안동휴게소(춘천),1,22,134,14,10,258.46,27,410.63
안동휴게소(춘천),1,23,113,12,11,309.56,33,544.45
안동휴게소(춘천),1,24,49,5,10,137.81,14,284.64
안동휴게소(춘천),2,1,1,0,0,0,0,0
안동휴게소(춘천),2,2,0,0,0,0,0,0
안동휴게소(춘천),2,3,1,1,100,1.79,2,339.08
안동휴게소(춘천),2,4,4,2,50,6.05,3,1105.17
안동휴게소(춘천),2,5,4,0,0,8.26,0,0
안동휴게소(춘천),2,6,6,3,50,5.83,3,566.25
안동휴게소(춘천),2,7,13,3,23,18.94,4,788.99
안동휴게소(춘천),2,8,24,6,25,47.67,12,1203.87
안동휴게소(춘천),2,9,38,10,26,76.56,20,794.92
안동휴게소(춘천),2,10,69,32,46,136.32,63,743.5
안동휴게소(춘천),2,11,42,18,43,97.85,42,1043.3
안동휴게소(춘천),2,12,19,4,21,36.06,8,1523.15
안동휴게소(춘천),2,13,24,4,17,51.59,9,589
안동휴게소(춘천),2,14,22,3,14,29.02,4,1457.67
안동휴게소(춘천),2,15,15,4,27,34.97,9,389.15
안동휴게소(춘천),2,16,21,2,10,37.51,4,495.1
안동휴게소(춘천),2,17,20,4,20,37.37,7,696.75
안동휴게소(춘천),2,18,22,4,18,47.07,9,312.9
안동휴게소(춘천),2,19,18,6,33,31.49,10,898.9
안동휴게소(춘천),2,20,17,1,6,30.8,2,158.8
안동휴게소(춘천),2,21,15,1,7,34.61,2,257.2
안동휴게소(춘천),2,22,6,1,17,17.73,3,149.23
안동휴게소(춘천),2,23,8,0,0,8.11,0,0
안동휴게소(춘천),2,24,1,0,0,1.96,0,0
안동휴게소(춘천),3,1,16,3,19,2.25,0,3934.01
안동휴게소(춘천),3,2,16,2,13,5.32,1,5514.6
안동휴게소(춘천),3,3,18,3,17,15.61,3,7780.93
안동휴게소(춘천),3,4,22,8,36,18.03,7,1770.07
안동휴게소(춘천),3,5,41,5,12,20.93,3,1625.6
안동휴게소(춘천),3,6,86,10,12,83.95,10,1423.12
안동휴게소(춘천),3,7,85,6,7,81.17,6,593.33
안동휴게소(춘천),3,8,61,12,20,56.79,11,907.68
안동휴게소(춘천),3,9,44,2,5,47.13,2,79.8
안동휴게소(춘천),3,10,59,1,2,62.43,1,9193.8
안동휴게소(춘천),3,11,57,8,14,44.5,6,1109.58
안동휴게소(춘천),3,12,64,10,16,68.33,11,1055.82
안동휴게소(춘천),3,13,73,10,14,69.16,9,1610.56
안동휴게소(춘천),3,14,51,3,6,69.97,4,548.47
안동휴게소(춘천),3,15,30,4,13,41.67,6,941.7
안동휴게소(춘천),3,16,21,2,10,25.96,2,396.6
안동휴게소(춘천),3,17,26,2,8,24.46,2,1693.9
안동휴게소(춘천),3,18,10,1,10,25.96,3,408.8
안동휴게소(춘천),3,19,11,0,0,8.65,0,0
안동휴게소(춘천),3,20,8,1,13,6.19,1,2611.32
안동휴게소(춘천),3,21,6,1,17,11.88,2,137.61
안동휴게소(춘천),3,22,8,1,13,6.54,1,1112.27
안동휴게소(춘천),3,23,7,0,0,11.25,0,0
안동휴게소(춘천),3,24,4,0,0,1,0,0
군위휴게소(부산),1,1,94,16,17,72.22,12,702.15
군위휴게소(부산),1,2,41,6,15,61.61,9,548.27
군위휴게소(부산),1,3,32,6,19,78.98,15,1961.83
군위휴게소(부산),1,4,22,2,9,44.39,4,1754.8
군위휴게소(부산),1,5,33,4,12,81.64,10,2974
군위휴게소(부산),1,6,44,9,20,98.37,20,570.02
군위휴게소(부산),1,7,76,14,18,195.28,36,1128.79
군위휴게소(부산),1,8,209,30,14,495.05,71,1076.01
군위휴게소(부산),1,9,322,45,14,675.19,94,987.34
군위휴게소(부산),1,10,495,98,20,1050.36,208,796.26
군위휴게소(부산),1,11,635,144,23,1273.19,289,711.77
군위휴게소(부산),1,12,635,147,23,1283.34,297,1033.19
군위휴게소(부산),1,13,579,139,24,1178.92,283,1069.56
군위휴게소(부산),1,14,741,166,22,1473.2,330,1125.04
군위휴게소(부산),1,15,839,202,24,1625.41,391,929.51
군위휴게소(부산),1,16,1062,244,23,2033.34,467,809.55
군위휴게소(부산),1,17,1160,215,19,2226.46,413,842.84
군위휴게소(부산),1,18,1167,217,19,2296.46,427,855.37
군위휴게소(부산),1,19,993,200,20,1937.88,390,976.49
군위휴게소(부산),1,20,751,137,18,1495.52,273,783.95
군위휴게소(부산),1,21,638,122,19,1231.79,236,731.73
군위휴게소(부산),1,22,428,81,19,857.78,162,788.94
군위휴게소(부산),1,23,266,53,20,716.2,143,819.74
군위휴게소(부산),1,24,171,30,18,341.28,60,613.61
군위휴게소(부산),2,1,1,0,0,1.57,0,0
군위휴게소(부산),2,2,2,0,0,2.85,0,0
군위휴게소(부산),2,3,1,1,100,0,0,161.58
